2008-01-07	 NA	NA
2008-01-08	 2.67978	0.03177
2008-01-09	 2.72621	0.06064
2008-01-10	 2.73857	0.01634
2008-01-11	 2.7792	0.02351
2008-01-12	 NA	NA
2008-01-13	 2.79411	0.06032
2008-01-14	 2.75665	0.04896
2008-01-15	 2.91921	0.05272
2008-01-16	 NA	NA
2008-01-17	 NA	NA
2008-01-18	 NA	NA
2008-01-19	 2.81982	0.04447
2008-01-20	 NA	NA
2008-01-21	 2.889885	0.043775
2008-01-22	 NA	NA
2008-01-23	 NA	NA
2008-01-24	 NA	NA
2008-01-25	 NA	NA
2008-01-26	 NA	NA
2008-01-27	 NA	NA
2008-01-28	 2.92394	0.0593
2008-01-29	 3.03937	0.0359
2008-01-30	 3.0958	0.02756
2008-01-31	 3.10518	0.02953
2008-02-01	 3.10995	0.01873
2008-02-02	 NA	NA
2008-02-03	 3.1237	0.02695
2008-02-04	 NA	NA
2008-02-05	 3.06461	0.02027
2008-02-06	 3.10629	0.02244
2008-02-07	 NA	NA
2008-02-08	 2.94587	0.03758
2008-02-09	 2.99962	0.02417
2008-02-10	 2.93567	0.0325
2008-02-11	 2.97067	0.03354
2008-02-12	 NA	NA
2008-02-13	 NA	NA
2008-02-14	 NA	NA
2008-02-15	 NA	NA
2008-02-16	 NA	NA
2008-02-17	 NA	NA
2008-02-18	 NA	NA
2008-02-19	 NA	NA
2008-02-20	 NA	NA
2008-02-21	 NA	NA
2008-02-22	 NA	NA
2008-02-23	 NA	NA
2008-02-24	 NA	NA
2008-02-25	 NA	NA
2008-02-26	 NA	NA
2008-02-27	 NA	NA
2008-02-28	 NA	NA
2008-02-29	 NA	NA
2008-03-01	 NA	NA
2008-03-02	 NA	NA
2008-03-03	 NA	NA
2008-03-04	 NA	NA
2008-03-05	 NA	NA
2008-03-06	 NA	NA
2008-03-07	 NA	NA
2008-03-08	 NA	NA
2008-03-09	 NA	NA
2008-03-10	 NA	NA
2008-03-11	 NA	NA
2008-03-12	 NA	NA
2008-03-13	 NA	NA
2008-03-14	 NA	NA
2008-03-15	 NA	NA
2008-03-16	 NA	NA
2008-03-17	 NA	NA
2008-03-18	 NA	NA
2008-03-19	 2.51692	0.03898
2008-03-20	 2.55457	0.07289
2008-03-21	 2.57462	0.03838
2008-03-22	 2.54396	0.04321
2008-03-23	 2.63584	0.02493
2008-03-24	 NA	NA
2008-03-25	 NA	NA
2008-03-26	 NA	NA
2008-03-27	 2.6647	0.04192
2008-03-28	 NA	NA
2008-03-29	 NA	NA
2008-03-30	 2.72471	0.04902
2008-03-31	 2.74954	0.02134
2008-04-01	 2.74482	0.05509
2008-04-02	 NA	NA
2008-04-03	 2.80128	0.03207
2008-04-04	 NA	NA
2008-04-05	 NA	NA
2008-04-06	 NA	NA
2008-04-07	 NA	NA
2008-04-08	 NA	NA
2008-04-09	 NA	NA
2008-04-10	 NA	NA
2008-04-11	 NA	NA
2008-04-12	 NA	NA
2008-04-13	 NA	NA
2008-04-14	 NA	NA
2008-04-15	 NA	NA
2008-04-16	 NA	NA
2008-04-17	 2.93728	0.02874
2008-04-18	 NA	NA
2008-04-19	 NA	NA
2008-04-20	 NA	NA
2008-04-21	 NA	NA
2008-04-22	 NA	NA
2008-04-23	 NA	NA
2008-04-24	 NA	NA
2008-04-25	 NA	NA
2008-04-26	 2.99245	0.05104
2008-04-27	 3.06271	0.01836
2008-04-28	 2.97893	0.2078
2008-04-29	 NA	NA
2008-04-30	 NA	NA
2008-05-01	 NA	NA
2008-05-02	 NA	NA
2008-05-03	 3.07935	0.01854
2008-05-04	 NA	NA
2008-05-05	 NA	NA
2008-05-06	 NA	NA
2008-05-07	 NA	NA
2008-05-08	 NA	NA
2008-05-09	 NA	NA
2008-05-10	 NA	NA
2008-05-11	 NA	NA
2008-05-12	 NA	NA
2008-05-13	 3.00449	0.08125
2008-05-14	 2.99422	0.08879
2008-05-15	 3.04323	0.01999
2008-05-16	 3.1464	0.0422
2008-05-17	 3.11437	0.04999
2008-05-18	 3.1845	0.02283
2008-05-19	 3.2198	0.02017
2008-05-20	 3.1436	0.15835
2008-05-21	 NA	NA
2008-05-22	 NA	NA
2008-05-23	 3.21666	0.0195
2008-05-24	 3.09117	0.16806
2008-05-25	 NA	NA
2008-05-26	 NA	NA
2008-05-27	 NA	NA
2008-05-28	 3.20448	0.06255
2008-05-29	 NA	NA
2008-05-30	 NA	NA
2008-05-31	 3.40386	0.04991
2008-06-01	 3.46105	0.06133
2008-06-02	 3.39183	0.03209
2008-06-03	 3.38124	0.04797
2008-06-04	 NA	NA
2008-06-05	 3.38914	0.043
2008-06-06	 3.46419	0.0349
2008-06-07	 NA	NA
2008-06-08	 3.45783	0.03581
2008-06-09	 3.49871	0.03373
2008-06-10	 NA	NA
2008-06-11	 3.40102	0.09329
2008-06-12	 3.5848	0.0318
2008-06-13	 NA	NA
2008-06-14	 3.48392	0.03439
2008-06-15	 3.50296	0.07011
2008-06-16	 3.42634	0.10796
2008-06-17	 3.40274	0.04541
2008-06-18	 NA	NA
2008-06-19	 NA	NA
2008-06-20	 3.3385	0.02263
2008-06-21	 3.28392	0.02159
2008-06-22	 NA	NA
2008-06-23	 NA	NA
2008-06-24	 NA	NA
2008-06-25	 NA	NA
2008-06-26	 NA	NA
2008-06-27	 NA	NA
2008-06-28	 NA	NA
2008-06-29	 NA	NA
2008-06-30	 NA	NA
2008-07-01	 NA	NA
2008-07-02	 NA	NA
2008-07-03	 NA	NA
2008-07-04	 NA	NA
2008-07-05	 NA	NA
