2008-01-06	 NA
2008-01-07	 NA
2008-01-08	 2.67978
2008-01-09	 2.72621
2008-01-10	 2.73857
2008-01-11	 2.7792
2008-01-12	 NA
2008-01-13	 2.79411
2008-01-14	 2.75665
2008-01-15	 2.91921
2008-01-16	 NA
2008-01-17	 NA
2008-01-18	 NA
2008-01-19	 2.81982
2008-01-20	 NA
2008-01-21	 2.889885
2008-01-22	 NA
2008-01-23	 NA
2008-01-24	 NA
2008-01-25	 NA
2008-01-26	 NA
2008-01-27	 NA
2008-01-28	 2.92394
2008-01-29	 3.03937
2008-01-30	 3.0958
2008-01-31	 3.10518
2008-02-01	 3.10995
2008-02-02	 NA
2008-02-03	 3.1237
2008-02-04	 NA
2008-02-05	 3.06461
2008-02-06	 3.10629
2008-02-07	 NA
2008-02-08	 2.94587
2008-02-09	 2.99962
2008-02-10	 2.93567
2008-02-11	 2.97067
2008-02-12	 NA
2008-02-13	 NA
2008-02-14	 NA
2008-02-15	 NA
2008-02-16	 NA
2008-02-17	 NA
2008-02-18	 NA
2008-02-19	 NA
2008-02-20	 NA
2008-02-21	 NA
2008-02-22	 NA
2008-02-23	 NA
2008-02-24	 NA
2008-02-25	 NA
2008-02-26	 NA
2008-02-27	 NA
2008-02-28	 NA
2008-02-29	 NA
2008-03-01	 NA
2008-03-02	 NA
2008-03-03	 NA
2008-03-04	 NA
2008-03-05	 NA
2008-03-06	 NA
2008-03-07	 NA
2008-03-08	 NA
2008-03-09	 NA
2008-03-10	 NA
2008-03-11	 NA
2008-03-12	 NA
2008-03-13	 NA
2008-03-14	 NA
2008-03-15	 NA
2008-03-16	 NA
2008-03-17	 NA
2008-03-18	 NA
2008-03-19	 2.51692
2008-03-20	 2.55457
2008-03-21	 2.57462
2008-03-22	 2.54396
2008-03-23	 2.63584
2008-03-24	 NA
2008-03-25	 NA
2008-03-26	 NA
2008-03-27	 2.6647
2008-03-28	 NA
2008-03-29	 NA
2008-03-30	 2.72471
2008-03-31	 2.74954
2008-04-01	 2.74482
2008-04-02	 NA
2008-04-03	 2.80128
2008-04-04	 NA
2008-04-05	 NA
2008-04-06	 NA
2008-04-07	 NA
2008-04-08	 NA
2008-04-09	 NA
2008-04-10	 NA
2008-04-11	 NA
2008-04-12	 NA
2008-04-13	 NA
2008-04-14	 NA
2008-04-15	 NA
2008-04-16	 NA
2008-04-17	 2.93728
2008-04-18	 NA
2008-04-19	 NA
2008-04-20	 NA
2008-04-21	 NA
2008-04-22	 NA
2008-04-23	 NA
2008-04-24	 NA
2008-04-25	 NA
2008-04-26	 2.99245
2008-04-27	 3.06271
2008-04-28	 2.97893
2008-04-29	 NA
2008-04-30	 NA
2008-05-01	 NA
2008-05-02	 NA
2008-05-03	 3.07935
2008-05-04	 NA
2008-05-05	 NA
2008-05-06	 NA
2008-05-07	 NA
2008-05-08	 NA
2008-05-09	 NA
2008-05-10	 NA
2008-05-11	 NA
2008-05-12	 NA
2008-05-13	 3.00449
2008-05-14	 2.99422
2008-05-15	 3.04323
2008-05-16	 3.1464
2008-05-17	 3.11437
2008-05-18	 3.1845
2008-05-19	 3.2198
2008-05-20	 3.1436
2008-05-21	 NA
2008-05-22	 NA
2008-05-23	 3.21666
2008-05-24	 3.09117
2008-05-25	 NA
2008-05-26	 NA
2008-05-27	 NA
2008-05-28	 3.20448
2008-05-29	 NA
2008-05-30	 NA
2008-05-31	 3.40386
2008-06-01	 3.46105
2008-06-02	 3.39183
2008-06-03	 3.38124
2008-06-04	 NA
2008-06-05	 3.38914
2008-06-06	 3.46419
2008-06-07	 NA
2008-06-08	 3.45783
2008-06-09	 3.49871
2008-06-10	 NA
2008-06-11	 3.40102
2008-06-12	 3.5848
2008-06-13	 NA
2008-06-14	 3.48392
2008-06-15	 3.50296
2008-06-16	 3.42634
2008-06-17	 3.40274
2008-06-18	 NA
2008-06-19	 NA
2008-06-20	 3.3385
2008-06-21	 3.28392
2008-06-22	 NA
2008-06-23	 NA
2008-06-24	 NA
2008-06-25	 NA
2008-06-26	 NA
2008-06-27	 NA
2008-06-28	 NA
2008-06-29	 NA
2008-06-30	 NA
2008-07-01	 NA
2008-07-02	 NA
2008-07-03	 NA
2008-07-04	 NA
2008-07-05	 NA
2008-07-06	 NA
2008-07-07	 NA
2008-07-08	 NA
2008-07-09	 NA
2008-07-10	 NA
2008-07-11	 NA
2008-07-12	 NA
2008-07-13	 2.92305
2008-07-14	 NA
2008-07-15	 2.93969
2008-07-16	 NA
2008-07-17	 NA
2008-07-18	 3.00289
2008-07-19	 3.01691
2008-07-20	 NA
2008-07-21	 NA
2008-07-22	 NA
2008-07-23	 NA
2008-07-24	 NA
2008-07-25	 NA
2008-07-26	 NA
2008-07-27	 NA
2008-07-28	 NA
2008-07-29	 NA
2008-07-30	 NA
2008-07-31	 NA
2008-08-01	 NA
2008-08-02	 NA
2008-08-03	 NA
2008-08-04	 NA
2008-08-05	 NA
2008-08-06	 NA
2008-08-07	 NA
2008-08-08	 NA
2008-08-09	 NA
2008-08-10	 NA
2008-08-11	 NA
2008-08-12	 NA
2008-08-13	 3.04253
2008-08-14	 2.97188
2008-08-15	 2.94882
2008-08-16	 2.93407
2008-08-17	 3.00534
2008-08-18	 2.95091
2008-08-19	 3.03161
2008-08-20	 3.01547
