1987-09-25	 NaN	NaN
1987-09-26	 13.4	1.34
1987-09-27	 NaN	NaN
1987-09-28	 NaN	NaN
1987-09-29	 NaN	NaN
1987-09-30	 NaN	NaN
1987-10-01	 NaN	NaN
1987-10-02	 NaN	NaN
1987-10-03	 NaN	NaN
1987-10-04	 NaN	NaN
1987-10-05	 NaN	NaN
1987-10-06	 NaN	NaN
1987-10-07	 NaN	NaN
1987-10-08	 NaN	NaN
1987-10-09	 NaN	NaN
1987-10-10	 NaN	NaN
1987-10-11	 NaN	NaN
1987-10-12	 NaN	NaN
1987-10-13	 NaN	NaN
1987-10-14	 NaN	NaN
1987-10-15	 NaN	NaN
1987-10-16	 NaN	NaN
1987-10-17	 NaN	NaN
1987-10-18	 NaN	NaN
1987-10-19	 NaN	NaN
1987-10-20	 NaN	NaN
1987-10-21	 NaN	NaN
1987-10-22	 NaN	NaN
1987-10-23	 NaN	NaN
1987-10-24	 NaN	NaN
1987-10-25	 NaN	NaN
1987-10-26	 NaN	NaN
1987-10-27	 NaN	NaN
1987-10-28	 NaN	NaN
1987-10-29	 NaN	NaN
1987-10-30	 NaN	NaN
1987-10-31	 14.9	1.49
1987-11-01	 14.9	1.49
1987-11-02	 NaN	NaN
1987-11-03	 NaN	NaN
1987-11-04	 NaN	NaN
1987-11-05	 NaN	NaN
1987-11-06	 NaN	NaN
1987-11-07	 NaN	NaN
1987-11-08	 NaN	NaN
1987-11-09	 NaN	NaN
1987-11-10	 NaN	NaN
1987-11-11	 NaN	NaN
1987-11-12	 NaN	NaN
1987-11-13	 NaN	NaN
1987-11-14	 14.9	1.49
1987-11-15	 NaN	NaN
1987-11-16	 NaN	NaN
1987-11-17	 NaN	NaN
1987-11-18	 NaN	NaN
1987-11-19	 NaN	NaN
1987-11-20	 NaN	NaN
1987-11-21	 NaN	NaN
1987-11-22	 NaN	NaN
1987-11-23	 14.9	1.49
1987-11-24	 NaN	NaN
1987-11-25	 NaN	NaN
1987-11-26	 NaN	NaN
1987-11-27	 NaN	NaN
1987-11-28	 NaN	NaN
1987-11-29	 NaN	NaN
1987-11-30	 NaN	NaN
1987-12-01	 NaN	NaN
1987-12-02	 NaN	NaN
1987-12-03	 NaN	NaN
1987-12-04	 NaN	NaN
1987-12-05	 NaN	NaN
1987-12-06	 NaN	NaN
1987-12-07	 NaN	NaN
1987-12-08	 NaN	NaN
1987-12-09	 NaN	NaN
1987-12-10	 NaN	NaN
1987-12-11	 NaN	NaN
1987-12-12	 NaN	NaN
1987-12-13	 NaN	NaN
1987-12-14	 NaN	NaN
1987-12-15	 NaN	NaN
1987-12-16	 NaN	NaN
1987-12-17	 NaN	NaN
1987-12-18	 NaN	NaN
1987-12-19	 NaN	NaN
1987-12-20	 NaN	NaN
1987-12-21	 NaN	NaN
1987-12-22	 NaN	NaN
1987-12-23	 NaN	NaN
1987-12-24	 NaN	NaN
1987-12-25	 NaN	NaN
1987-12-26	 NaN	NaN
1987-12-27	 NaN	NaN
1987-12-28	 NaN	NaN
1987-12-29	 NaN	NaN
1987-12-30	 NaN	NaN
1987-12-31	 NaN	NaN
1988-01-01	 NaN	NaN
1988-01-02	 NaN	NaN
1988-01-03	 NaN	NaN
1988-01-04	 NaN	NaN
1988-01-05	 NaN	NaN
1988-01-06	 NaN	NaN
1988-01-07	 NaN	NaN
1988-01-08	 NaN	NaN
1988-01-09	 NaN	NaN
1988-01-10	 NaN	NaN
1988-01-11	 NaN	NaN
1988-01-12	 NaN	NaN
1988-01-13	 NaN	NaN
1988-01-14	 NaN	NaN
1988-01-15	 NaN	NaN
1988-01-16	 NaN	NaN
1988-01-17	 14.9	1.49
1988-01-18	 NaN	NaN
1988-01-19	 NaN	NaN
1988-01-20	 NaN	NaN
1988-01-21	 NaN	NaN
1988-01-22	 NaN	NaN
1988-01-23	 14.9	1.49
1988-01-24	 NaN	NaN
1988-01-25	 NaN	NaN
1988-01-26	 NaN	NaN
1988-01-27	 NaN	NaN
1988-01-28	 NaN	NaN
1988-01-29	 NaN	NaN
1988-01-30	 NaN	NaN
1988-01-31	 NaN	NaN
1988-02-01	 NaN	NaN
1988-02-02	 NaN	NaN
1988-02-03	 NaN	NaN
1988-02-04	 NaN	NaN
1988-02-05	 NaN	NaN
1988-02-06	 NaN	NaN
1988-02-07	 NaN	NaN
1988-02-08	 NaN	NaN
1988-02-09	 NaN	NaN
1988-02-10	 NaN	NaN
1988-02-11	 NaN	NaN
1988-02-12	 15.1	1.51
1988-02-13	 15.3	1.53
1988-02-14	 15.3	1.53
1988-02-15	 15.166666666667	1.5166666666667
1988-02-16	 15.65	1.565
1988-02-17	 NaN	NaN
1988-02-18	 NaN	NaN
1988-02-19	 15.45	1.545
1988-02-20	 15.333333333333	1.5333333333333
1988-02-21	 15.7	1.57
1988-02-22	 NaN	NaN
1988-02-23	 NaN	NaN
1988-02-24	 NaN	NaN
1988-02-25	 NaN	NaN
1988-02-26	 NaN	NaN
1988-02-27	 NaN	NaN
1988-02-28	 NaN	NaN
1988-02-29	 NaN	NaN
1988-03-01	 NaN	NaN
1988-03-02	 NaN	NaN
1988-03-03	 NaN	NaN
1988-03-04	 15.2	1.52
1988-03-05	 15.5	1.55
1988-03-06	 15.2	1.52
1988-03-07	 NaN	NaN
1988-03-08	 15.1	1.51
1988-03-09	 NaN	NaN
1988-03-10	 14.65	1.465
1988-03-11	 15.25	1.525
1988-03-12	 15.25	1.525
1988-03-13	 NaN	NaN
1988-03-14	 14.9	1.49
1988-03-15	 NaN	NaN
1988-03-16	 NaN	NaN
1988-03-17	 15.4	1.54
1988-03-18	 14.45	1.445
1988-03-19	 NaN	NaN
1988-03-20	 15	1.5
1988-03-21	 NaN	NaN
1988-03-22	 NaN	NaN
1988-03-23	 NaN	NaN
1988-03-24	 NaN	NaN
1988-03-25	 NaN	NaN
1988-03-26	 NaN	NaN
1988-03-27	 NaN	NaN
1988-03-28	 NaN	NaN
1988-03-29	 NaN	NaN
1988-03-30	 NaN	NaN
1988-03-31	 NaN	NaN
1988-04-01	 NaN	NaN
1988-04-02	 NaN	NaN
1988-04-03	 NaN	NaN
1988-04-04	 NaN	NaN
1988-04-05	 NaN	NaN
1988-04-06	 NaN	NaN
1988-04-07	 NaN	NaN
1988-04-08	 13.55	1.355
1988-04-09	 NaN	NaN
1988-04-10	 14.9	1.49
1988-04-11	 13.6	1.36
1988-04-12	 14.6	1.46
1988-04-13	 NaN	NaN
1988-04-14	 15	1.5
1988-04-15	 15	1.5
1988-04-16	 NaN	NaN
1988-04-17	 NaN	NaN
1988-04-18	 NaN	NaN
1988-04-19	 NaN	NaN
1988-04-20	 15	1.5
1988-04-21	 NaN	NaN
1988-04-22	 NaN	NaN
1988-04-23	 NaN	NaN
1988-04-24	 NaN	NaN
1988-04-25	 NaN	NaN
1988-04-26	 NaN	NaN
1988-04-27	 NaN	NaN
1988-04-28	 NaN	NaN
1988-04-29	 NaN	NaN
1988-04-30	 NaN	NaN
1988-05-01	 NaN	NaN
1988-05-02	 NaN	NaN
1988-05-03	 NaN	NaN
1988-05-04	 NaN	NaN
1988-05-05	 14.2	1.42
1988-05-06	 NaN	NaN
1988-05-07	 NaN	NaN
1988-05-08	 NaN	NaN
1988-05-09	 NaN	NaN
1988-05-10	 NaN	NaN
